Date,NO,SE,FI,DK,Nordic,EE,LV,LT,Baltic
17-12-2019,457035,505753,193224,74565,1230583.0,14870,23738,10885,49493.0
18-12-2019,455945,547862,193846,101326,1298992.0,16870,18224,14557,49651.0
19-12-2019,423355,537178,201383,114158,1276087.0,15308,22913,11401,49622.0
20-12-2019,380408,498051,195110,113983,1187559.0,13984,17878,12813,44675.0
21-12-2019,337494,450117,180186,81327,1049132.0,11615,16362,8345,36322.0
22-12-2019,335938,446448,176895,77338,1036626.0,10568,16969,5299,32836.0
23-12-2019,368504,475836,184941,79057,1108346.0,11866,16011,5999,27007.0
24-12-2019,337621,450676,171639,68853,1028797.0,10292,15313,5425,31030.0
25-12-2019,346330,443304,170051,62690,1022391.0,7012,17257,5111,29380.0
26-12-2019,385623,474570,180342,55642,1096188.0,7296,16343,5410,29049.0
27-12-2019,464730,498498,198118,65367,1226719.0,9848,21365,10156,41369.0
28-12-2019,405259,508257,201935,81096,1196562.0,11715,17702,10616,40033.0
29-12-2019,309643,493243,195030,130563,1128487.0,14022,17635,7892,39549.0
30-12-2019,319573,512768,192235,125414,1149995.0,14714,20048,14756,49518.0
31-12-2019,370461,513925,195025,109463,1188883.0,4155,19700,14004,13486.0
